"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.469545455,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.352380952,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-0.299444444,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.313636364,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-0.466,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.541818182,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.4495,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-0.5165,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.434285714,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.523043478,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.523333333,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.524545455,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.607272727,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.615238095,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.619,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.5835,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.4455,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-0.364782609,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.325,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-0.2235,,
"IRLTLT01","Long-term interest rate","DEU","Germany","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.288636364,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,4.17,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,4.37,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,4.42,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,4.28,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,4.21,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,3.84,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,3.76,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,3.42,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,3.37,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,2.67,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,2.16,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.98,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,1.5,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.34,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.36,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.42,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.34,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.07,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,1.97,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,2.05,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,1.93,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,1.32,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,1.14,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,1.08,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,1.08,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.9,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.75,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.63,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.65,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.81,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.91,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.88,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.99,,
"IRLTLT01","Long-term interest rate","GRC","Greece","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.81,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,3.57,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,3.74,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,3.47,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,3.15,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,2.85,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.68,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,3.03,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,3.14,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,3.19,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,2.74,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,2.33,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.83,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.02,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.94,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.95,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.88,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.08,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.15,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,2.43,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,2.49,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,1.99,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,2.18,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,2.23,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,2.18,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,2.39,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,2.27,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,2.15,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,2.16,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,2.22,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,2.43,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,2.68,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,2.69,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,2.94,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,2.85,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.71,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.69,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.5,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.64,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.5,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.17,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.21,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,1.07,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.92,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.88,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.85,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.84,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.04,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.11,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.96,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.4,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.36,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.17,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.09,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.13,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.05,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.04,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.01,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.37,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.79,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.91,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,1.03,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.87,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.84,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.87,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.82,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.93,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.01,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.98,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.91,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.94,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.86,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.67,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.56,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.5,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.27,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.13,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.05,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.01,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.02,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.07,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.04,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-0.13,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.07,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.2,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.11,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.08,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.05,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.12,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.13,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.22,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.25,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.29,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.24,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.06,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.03,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.08,,
"IRLTLT01","Long-term interest rate","IRL","Ireland","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.24,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.959,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,3.469,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,3.39,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,2.975,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,2.77,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.812,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,2.6899,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.6176,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,2.644,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,2.284,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,1.196,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.4036,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.9021,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.0036,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.2659,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.37,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.275,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.955,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,1.55,,
"IRLTLT01","Long-term interest rate","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,1.799,,
