"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,100461072399,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,98641965926,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,101492752299,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,106587477957,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,110808210061,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,110479588432,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,111700136302,,
"ZAF","South Africa","702","International trade in goods - imports","201909","September 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,109998036369,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,29267641190,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,30227796427,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,30858601623,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,29934141034,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,31672743201,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,31071058990,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,30425367314,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,33122124991,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,33518214102,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,34144765739,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,34274502552,,
"AUS","Australia","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,32642771820,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,25352874015,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,26012654686,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,26174075735,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,24831567926,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,26056249889,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,25671261714,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,25944279746,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,25769315076,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,26157466446,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,25115123046,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,24885198930,,
"AUS","Australia","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,25478919303,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,13225500000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,13325700000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,13091400000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,13073300000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,13452600000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,13801700000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,13473400000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,13198600000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,13133400000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,13567700000,,
"AUT","Austria","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,13575200000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,13592200000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,14040200000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,14043000000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,13631600000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,13936400000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,14177600000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,14180100000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,14049800000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,13752500000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,13818900000,,
"AUT","Austria","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,14587300000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,33613900000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,33049700000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,33059300000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,33036800000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,33182200000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,32856600000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,32977500000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,33814100000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,32867200000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,33340900000,,
"BEL","Belgium","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,30993500000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,32428300000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,31767100000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,32676200000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,32208200000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,31452500000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,31399400000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,31940400000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,32754300000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,31709800000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,31888800000,,
"BEL","Belgium","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,29249400000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,49361300000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,49588200000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,48758200000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,47104000000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,46734900000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,46944800000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,50401300000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,51001200000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,52871400000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,50209400000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,50114000000,,
"CAN","Canada","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,49685100000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,49670700000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,49847400000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,49348200000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,50229300000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,51010700000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,49937800000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,51462900000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,50857400000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,51517600000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,49222000000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,50090000000,,
"CAN","Canada","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,50390600000,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,372009982812,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,384855126964,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,393592115652,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,369404808199,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,371821057882,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,374597514843,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,375512223701,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,388346156139,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,392069327447,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,368283250801,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,387076238156,,
"CZE","Czech Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,380841863984,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,329332103854,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,358803426707,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,350594357405,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,327121718556,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,343501187293,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,339191622433,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,332757083942,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,355025291965,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,341993328696,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,311453888115,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,359019296807,,
"CZE","Czech Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,325545095580,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,57965900000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,58922800000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,59499500000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,57030300000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,61028200000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,58973000000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,56421900000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,59882300000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,61819300000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,60106700000,,
"DNK","Denmark","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,61080400000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,51650700000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,53509100000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,53148900000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,50938400000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,54704700000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,53545100000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,53076800000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,52967000000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,54290800000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,54150500000,,
"DNK","Denmark","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,54372500000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,5323800000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,5450200000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,5479200000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5452000000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,5893300000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,5520100000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,5295500000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,5529600000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,5607700000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,5393200000,,
"FIN","Finland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,5384200000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,5422600000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,5582100000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,5580200000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5599100000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,5456800000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,5512400000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,5293500000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,5806700000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,5651500000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,5274600000,,
"FIN","Finland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,5571500000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,40864800000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,42850000000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,41325500000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,42962300000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,42327700000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,42733000000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,43202900000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,42247200000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,44431800000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,42202000000,,
"FRA","France","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,41620600000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,47512000000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,48429300000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,47315900000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,47920000000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,48140900000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,48371500000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,49671500000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,48441700000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,49348000000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,48924200000,,
"FRA","France","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,48038300000,,
"DEU","Germany","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,109926700000,,
"DEU","Germany","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,111222900000,,
